50.6499,3.1297,7200,2022-03-30 21:30:01,8.75,71,"couvert",100,10000
50.6499,3.1297,7200,2022-03-30 21:45:01,8.72,72,"couvert",100,9000
50.6499,3.1297,7200,2022-03-30 22:00:01,8.57,72,"couvert",100,9000
50.6499,3.1297,7200,2022-03-30 22:20:02,8.39,74,"couvert",100,7000
50.6499,3.1297,7200,2022-03-30 22:30:09,8.39,74,"couvert",100,7000
50.6499,3.1297,7200,2022-03-30 22:40:09,8.39,74,"couvert",100,7000
50.6499,3.1297,7200,2022-03-30 23:00:07,8.11,76,"couvert",100,7000
50.6499,3.1297,7200,2022-03-30 23:20:01,7.96,76,"couvert",100,7000
50.6499,3.1297,7200,2022-03-30 23:30:02,7.96,76,"couvert",100,7000
50.6499,3.1297,7200,2022-03-30 23:50:01,7.84,76,"couvert",100,7000
# latitude,longitude,timezone,date,temperature,humidity,description,clouds,visibility
